image,label
223_1_Moves_137.png,d
223_1_Moves_138.png,5
223_1_Moves_139.png, 
223_1_Moves_140.png,L
223_1_Moves_141.png,g
223_1_Moves_142.png,5
223_1_Moves_143.png, 
223_1_Moves_144.png, 
223_1_Moves_145.png,D
223_1_Moves_146.png,d
223_1_Moves_147.png,6
223_1_Moves_148.png, 
223_1_Moves_149.png, 
223_1_Moves_150.png,L
223_1_Moves_151.png,x
223_1_Moves_152.png,f
223_1_Moves_153.png,6
223_1_Moves_154.png, 
223_1_Moves_155.png,D
223_1_Moves_156.png,x
223_1_Moves_157.png,f
223_1_Moves_158.png,6
223_1_Moves_159.png, 
223_1_Moves_160.png,a
223_1_Moves_161.png,3
223_1_Moves_162.png, 
223_1_Moves_163.png, 
223_1_Moves_164.png, 
223_1_Moves_165.png,L
223_1_Moves_166.png,x
223_1_Moves_167.png,c
223_1_Moves_168.png,3
223_1_Moves_169.png,+
223_1_Moves_170.png,D
223_1_Moves_171.png,x
223_1_Moves_172.png,c
223_1_Moves_173.png,3
223_1_Moves_174.png, 
223_1_Moves_175.png,O
223_1_Moves_176.png,-
223_1_Moves_177.png,O
223_1_Moves_178.png, 
223_1_Moves_179.png, 
223_1_Moves_180.png,e
223_1_Moves_181.png,3
223_1_Moves_182.png, 
223_1_Moves_183.png, 
223_1_Moves_184.png, 
223_1_Moves_185.png,c
223_1_Moves_186.png,6
223_1_Moves_187.png, 
223_1_Moves_188.png, 
223_1_Moves_189.png, 
223_1_Moves_190.png,S
223_1_Moves_191.png,f
223_1_Moves_192.png,3
223_1_Moves_193.png, 
223_1_Moves_194.png, 
223_1_Moves_195.png,L
223_1_Moves_196.png,f
223_1_Moves_197.png,5
223_1_Moves_198.png, 
223_1_Moves_199.png, 
223_1_Moves_200.png,L
223_1_Moves_201.png,e
223_1_Moves_202.png,2
223_1_Moves_203.png, 
223_1_Moves_204.png, 
223_1_Moves_205.png,S
223_1_Moves_206.png,d
223_1_Moves_207.png,7
223_1_Moves_208.png, 
223_1_Moves_209.png, 
223_1_Moves_210.png,O
223_1_Moves_211.png,-
223_1_Moves_212.png,O
223_1_Moves_213.png, 
223_1_Moves_214.png, 
223_1_Moves_215.png,c
223_1_Moves_216.png,5
223_1_Moves_217.png, 
223_1_Moves_218.png, 
223_1_Moves_219.png, 
223_1_Moves_220.png,b
223_1_Moves_221.png,3
223_1_Moves_222.png, 
223_1_Moves_223.png, 
223_1_Moves_224.png, 
223_1_Moves_225.png,T
223_1_Moves_226.png,a
223_1_Moves_227.png,c
223_1_Moves_228.png,8
223_1_Moves_229.png, 
223_1_Moves_230.png,T
223_1_Moves_231.png,f
223_1_Moves_232.png,c
223_1_Moves_233.png,1
223_1_Moves_234.png, 
223_1_Moves_235.png,D
223_1_Moves_236.png,b
223_1_Moves_237.png,6
223_1_Moves_238.png, 
223_1_Moves_239.png, 
223_1_Moves_240.png,S
223_1_Moves_241.png,d
223_1_Moves_242.png,2
223_1_Moves_243.png, 
223_1_Moves_244.png, 
223_1_Moves_245.png,c
223_1_Moves_246.png,x
223_1_Moves_247.png,d
223_1_Moves_248.png,4
223_1_Moves_249.png, 
223_1_Moves_250.png,D
223_1_Moves_251.png,x
223_1_Moves_252.png,d
223_1_Moves_253.png,4
223_1_Moves_254.png, 
223_1_Moves_255.png,D
223_1_Moves_256.png,x
223_1_Moves_257.png,d
223_1_Moves_258.png,4
223_1_Moves_259.png, 
223_1_Moves_260.png,e
223_1_Moves_261.png,x
223_1_Moves_262.png,d
223_1_Moves_263.png,4
223_1_Moves_264.png, 
223_1_Moves_265.png,S
223_1_Moves_266.png,f
223_1_Moves_267.png,6
223_1_Moves_268.png, 
223_1_Moves_269.png, 
223_1_Moves_270.png,f
223_1_Moves_271.png,3
223_1_Moves_272.png, 
223_1_Moves_273.png, 
223_1_Moves_274.png, 
223_1_Moves_275.png,L
223_1_Moves_276.png,c
223_1_Moves_277.png,2
223_1_Moves_278.png, 
223_1_Moves_279.png, 
223_1_Moves_280.png,T
223_1_Moves_281.png,a
223_1_Moves_282.png,2
223_1_Moves_283.png, 
223_1_Moves_284.png, 
223_1_Moves_285.png,L
223_1_Moves_286.png,f
223_1_Moves_287.png,5
223_1_Moves_288.png, 
223_1_Moves_289.png, 
223_1_Moves_290.png,T
223_1_Moves_291.png,a
223_1_Moves_292.png,a
223_1_Moves_293.png,1
223_1_Moves_294.png, 
223_1_Moves_295.png,L
223_1_Moves_296.png,c
223_1_Moves_297.png,2
223_1_Moves_298.png, 
223_1_Moves_299.png, 
223_1_Moves_300.png, 
223_1_Moves_301.png, 
223_1_Moves_302.png, 
223_1_Moves_303.png, 
223_1_Moves_304.png, 
223_1_Moves_305.png, 
223_1_Moves_306.png, 
223_1_Moves_307.png, 
223_1_Moves_308.png, 
223_1_Moves_309.png, 
223_1_Moves_310.png, 
223_1_Moves_311.png, 
223_1_Moves_312.png, 
223_1_Moves_313.png, 
223_1_Moves_314.png, 
223_1_Moves_315.png, 
223_1_Moves_316.png, 
223_1_Moves_317.png, 
223_1_Moves_318.png, 
223_1_Moves_319.png, 
223_1_Moves_320.png, 
223_1_Moves_321.png, 
223_1_Moves_322.png, 
223_1_Moves_323.png, 
223_1_Moves_324.png, 
223_1_Moves_325.png, 
223_1_Moves_326.png, 
223_1_Moves_327.png, 
223_1_Moves_328.png, 
223_1_Moves_329.png, 
223_1_Moves_330.png, 
223_1_Moves_331.png, 
223_1_Moves_332.png, 
223_1_Moves_333.png, 
223_1_Moves_334.png, 
223_1_Moves_335.png, 
223_1_Moves_336.png, 
223_1_Moves_337.png, 
223_1_Moves_338.png, 
223_1_Moves_339.png, 
223_1_Moves_340.png, 
223_1_Moves_341.png, 
223_1_Moves_342.png, 
223_1_Moves_343.png, 
223_1_Moves_344.png, 
223_1_Moves_345.png, 
223_1_Moves_346.png, 
223_1_Moves_347.png, 
223_1_Moves_348.png, 
223_1_Moves_349.png, 
223_1_Moves_350.png, 
223_1_Moves_351.png, 
223_1_Moves_352.png, 
223_1_Moves_353.png, 
223_1_Moves_354.png, 
223_1_Moves_355.png, 
223_1_Moves_356.png, 
223_1_Moves_357.png, 
223_1_Moves_358.png, 
223_1_Moves_359.png, 
223_1_Moves_360.png, 
223_1_Moves_361.png, 
223_1_Moves_362.png, 
223_1_Moves_363.png, 
223_1_Moves_364.png, 
223_1_Moves_365.png, 
223_1_Moves_366.png, 
223_1_Moves_367.png, 
223_1_Moves_368.png, 
223_1_Moves_369.png, 
223_1_Moves_370.png, 
223_1_Moves_371.png, 
223_1_Moves_372.png, 
223_1_Moves_373.png, 
223_1_Moves_374.png, 
223_1_Moves_375.png, 
223_1_Moves_376.png, 
223_1_Moves_377.png, 
223_1_Moves_378.png, 
223_1_Moves_379.png, 
223_1_Moves_380.png, 
223_1_Moves_381.png, 
223_1_Moves_382.png, 
223_1_Moves_383.png, 
223_1_Moves_384.png, 
223_1_Moves_385.png, 
223_1_Moves_386.png, 
223_1_Moves_387.png, 
223_1_Moves_388.png, 
223_1_Moves_389.png, 
223_1_Moves_390.png, 
223_1_Moves_391.png, 
223_1_Moves_392.png, 
223_1_Moves_393.png, 
223_1_Moves_394.png, 
223_1_Moves_395.png, 
223_1_Moves_396.png, 
223_1_Moves_397.png, 
223_1_Moves_398.png, 
223_1_Moves_399.png, 
223_1_Moves_400.png, 
223_1_Moves_401.png, 
223_1_Moves_402.png, 
223_1_Moves_403.png, 
223_1_Moves_404.png, 
223_1_Moves_405.png, 
223_1_Moves_406.png, 
223_1_Moves_407.png, 
223_1_Moves_408.png, 
223_1_Moves_409.png, 
223_1_Moves_410.png, 
223_1_Moves_411.png, 
223_1_Moves_412.png, 
223_1_Moves_413.png, 
223_1_Moves_414.png, 
223_1_Moves_415.png, 
223_1_Moves_416.png, 
223_1_Moves_417.png, 
223_1_Moves_418.png, 
223_1_Moves_419.png, 
223_1_Moves_420.png, 
223_1_Moves_421.png, 
223_1_Moves_422.png, 
223_1_Moves_423.png, 
223_1_Moves_424.png, 
223_1_Moves_425.png, 
223_1_Moves_426.png, 
223_1_Moves_427.png, 
223_1_Moves_428.png, 
223_1_Moves_429.png, 
223_1_Moves_430.png, 
223_1_Moves_431.png, 
223_1_Moves_432.png, 
223_1_Moves_433.png, 
223_1_Moves_434.png, 
223_1_Moves_435.png, 
223_1_Moves_436.png, 
223_1_Moves_437.png, 
223_1_Moves_438.png, 
223_1_Moves_439.png, 
223_1_Moves_440.png, 
223_1_Moves_441.png, 
223_1_Moves_442.png, 
223_1_Moves_443.png, 
223_1_Moves_444.png, 
223_1_Moves_445.png, 
223_1_Moves_446.png, 
223_1_Moves_447.png, 
223_1_Moves_448.png, 
223_1_Moves_449.png, 
223_1_Moves_450.png, 
223_1_Moves_451.png, 
223_1_Moves_452.png, 
223_1_Moves_453.png, 
223_1_Moves_454.png, 
223_1_Moves_455.png, 
223_1_Moves_456.png, 
223_1_Moves_457.png, 
223_1_Moves_458.png, 
223_1_Moves_459.png, 
223_1_Moves_460.png, 
223_1_Moves_461.png, 
223_1_Moves_462.png, 
223_1_Moves_463.png, 
223_1_Moves_464.png, 
223_1_Moves_465.png, 
223_1_Moves_466.png, 
223_1_Moves_467.png, 
223_1_Moves_468.png, 
223_1_Moves_469.png, 
223_1_Moves_470.png, 
223_1_Moves_471.png, 
223_1_Moves_472.png, 
223_1_Moves_473.png, 
223_1_Moves_474.png, 
223_1_Moves_475.png, 
223_1_Moves_476.png, 
223_1_Moves_477.png, 
223_1_Moves_478.png, 
223_1_Moves_479.png, 
223_1_Moves_480.png, 
223_1_Moves_481.png, 
223_1_Moves_482.png, 
223_1_Moves_483.png, 
223_1_Moves_484.png, 
223_1_Moves_485.png, 
223_1_Moves_486.png, 
223_1_Moves_487.png, 
223_1_Moves_488.png, 
223_1_Moves_489.png, 
224_1_Event_1.png,L
224_1_Event_2.png,ä
224_1_Event_3.png,n
224_1_Event_4.png,d
224_1_Event_5.png,e
224_1_Event_6.png,r
224_1_Event_7.png,m
224_1_Event_8.png,a
224_1_Event_9.png,t
224_1_Event_10.png, 
224_1_Event_11.png, 
224_1_Event_12.png, 
224_1_Event_13.png, 
224_1_Event_14.png, 
224_1_Event_15.png, 
224_1_Result_16.png,0
224_1_Result_17.png,0
224_1_Round_18.png,8
224_1_Round_19.png,1
224_1_Board_20.png,5
224_1_Board_21.png,1
224_1_Date_22.png,1
224_1_Date_23.png,3
224_1_Date_24.png,0
224_1_Date_25.png,4
224_1_Date_26.png,1
224_1_Date_27.png,9
224_1_Date_28.png,9
224_1_Date_29.png,8
224_1_White_30.png,L
224_1_White_31.png,e
224_1_White_32.png, 
224_1_White_33.png, 
224_1_White_34.png, 
224_1_White_35.png, 
224_1_White_36.png, 
224_1_White_37.png, 
224_1_White_38.png, 
224_1_White_39.png, 
224_1_White_40.png,L
224_1_White_41.png,i
224_1_White_42.png,e
224_1_White_43.png,m
224_1_White_44.png, 
224_1_White_45.png, 
224_1_White_46.png, 
224_1_White_47.png, 
224_1_White_48.png, 
224_1_White_49.png, 
224_1_Black_50.png,M
224_1_Black_51.png,a
224_1_Black_52.png,g
224_1_Black_53.png,n
224_1_Black_54.png,u
224_1_Black_55.png,s
224_1_Black_56.png, 
224_1_Black_57.png, 
224_1_Black_58.png, 
224_1_Black_59.png, 
224_1_Black_60.png,C
224_1_Black_61.png,a
224_1_Black_62.png,r
224_1_Black_63.png,l
224_1_Black_64.png,s
224_1_Black_65.png,e
224_1_Black_66.png,n
224_1_Black_67.png, 
224_1_Black_68.png, 
224_1_Black_69.png, 
224_1_Opening_70.png,A
224_1_Opening_71.png,l
224_1_Opening_72.png,a
224_1_Opening_73.png,p
224_1_Opening_74.png,i
224_1_Opening_75.png,n
224_1_Opening_76.png,-
224_1_Opening_77.png,E
224_1_Opening_78.png,r
224_1_Opening_79.png,ö
224_1_Opening_80.png,f
224_1_Opening_81.png,f
224_1_Opening_82.png,n
224_1_Opening_83.png,u
224_1_Opening_84.png,n
224_1_Opening_85.png,g
224_1_Opening_86.png, 
224_1_Opening_87.png, 
224_1_Opening_88.png, 
224_1_Opening_89.png, 
224_1_Moves_90.png,d
224_1_Moves_91.png,4
224_1_Moves_92.png, 
224_1_Moves_93.png, 
224_1_Moves_94.png, 
224_1_Moves_95.png,S
224_1_Moves_96.png,f
224_1_Moves_97.png,6
224_1_Moves_98.png, 
224_1_Moves_99.png, 
224_1_Moves_100.png,c
224_1_Moves_101.png,4
224_1_Moves_102.png, 
224_1_Moves_103.png, 
224_1_Moves_104.png, 
224_1_Moves_105.png,g
224_1_Moves_106.png,6
224_1_Moves_107.png, 
224_1_Moves_108.png, 
224_1_Moves_109.png, 
224_1_Moves_110.png,S
224_1_Moves_111.png,c
224_1_Moves_112.png,3
224_1_Moves_113.png, 
224_1_Moves_114.png, 
224_1_Moves_115.png,L
224_1_Moves_116.png,g
224_1_Moves_117.png,7
224_1_Moves_118.png, 
224_1_Moves_119.png, 
224_1_Moves_120.png,e
224_1_Moves_121.png,4
224_1_Moves_122.png, 
224_1_Moves_123.png, 
224_1_Moves_124.png, 
224_1_Moves_125.png,d
224_1_Moves_126.png,6
224_1_Moves_127.png, 
224_1_Moves_128.png, 
224_1_Moves_129.png, 
224_1_Moves_130.png,f
224_1_Moves_131.png,3
224_1_Moves_132.png, 
224_1_Moves_133.png, 
224_1_Moves_134.png, 
224_1_Moves_135.png,O
224_1_Moves_136.png,-
224_1_Moves_137.png,O
224_1_Moves_138.png, 
224_1_Moves_139.png, 
224_1_Moves_140.png,S
224_1_Moves_141.png,g
224_1_Moves_142.png,e
224_1_Moves_143.png,2
224_1_Moves_144.png, 
224_1_Moves_145.png,e
224_1_Moves_146.png,5
224_1_Moves_147.png, 
224_1_Moves_148.png, 
224_1_Moves_149.png, 
224_1_Moves_150.png,L
224_1_Moves_151.png,g
224_1_Moves_152.png,5
224_1_Moves_153.png, 
224_1_Moves_154.png, 
224_1_Moves_155.png,S
224_1_Moves_156.png,b
224_1_Moves_157.png,d
224_1_Moves_158.png,7
224_1_Moves_159.png, 
224_1_Moves_160.png,D
224_1_Moves_161.png,d
224_1_Moves_162.png,2
224_1_Moves_163.png, 
224_1_Moves_164.png, 
224_1_Moves_165.png,a
224_1_Moves_166.png,6
224_1_Moves_167.png, 
224_1_Moves_168.png, 
224_1_Moves_169.png, 
224_1_Moves_170.png,d
224_1_Moves_171.png,5
224_1_Moves_172.png, 
224_1_Moves_173.png, 
224_1_Moves_174.png, 
224_1_Moves_175.png,T
224_1_Moves_176.png,b
224_1_Moves_177.png,8
224_1_Moves_178.png, 
224_1_Moves_179.png, 
224_1_Moves_180.png,S
224_1_Moves_181.png,g
224_1_Moves_182.png,3
224_1_Moves_183.png, 
224_1_Moves_184.png, 
224_1_Moves_185.png,D
224_1_Moves_186.png,e
224_1_Moves_187.png,8
224_1_Moves_188.png, 
224_1_Moves_189.png, 
224_1_Moves_190.png,b
224_1_Moves_191.png,4
224_1_Moves_192.png, 
224_1_Moves_193.png, 
224_1_Moves_194.png, 
224_1_Moves_195.png,b
224_1_Moves_196.png,6
224_1_Moves_197.png, 
224_1_Moves_198.png, 
224_1_Moves_199.png, 
224_1_Moves_200.png,L
224_1_Moves_201.png,d
224_1_Moves_202.png,3
224_1_Moves_203.png, 
224_1_Moves_204.png, 
224_1_Moves_205.png,h
224_1_Moves_206.png,5
224_1_Moves_207.png, 
224_1_Moves_208.png, 
224_1_Moves_209.png, 
224_1_Moves_210.png,O
224_1_Moves_211.png,-
224_1_Moves_212.png,O
224_1_Moves_213.png, 
224_1_Moves_214.png, 
224_1_Moves_215.png,S
224_1_Moves_216.png,h
224_1_Moves_217.png,7
224_1_Moves_218.png, 
224_1_Moves_219.png, 
224_1_Moves_220.png,L
224_1_Moves_221.png,e
224_1_Moves_222.png,3
224_1_Moves_223.png, 
224_1_Moves_224.png, 
224_1_Moves_225.png,f
224_1_Moves_226.png,6
224_1_Moves_227.png, 
224_1_Moves_228.png, 
224_1_Moves_229.png, 
224_1_Moves_230.png,a
224_1_Moves_231.png,4
224_1_Moves_232.png, 
224_1_Moves_233.png, 
224_1_Moves_234.png, 
224_1_Moves_235.png,h
224_1_Moves_236.png,4
224_1_Moves_237.png, 
224_1_Moves_238.png, 
224_1_Moves_239.png, 
224_1_Moves_240.png,S
224_1_Moves_241.png,g
224_1_Moves_242.png,e
224_1_Moves_243.png,2
224_1_Moves_244.png, 
224_1_Moves_245.png,g
224_1_Moves_246.png,5
224_1_Moves_247.png, 
224_1_Moves_248.png, 
224_1_Moves_249.png, 
224_1_Moves_250.png,g
224_1_Moves_251.png,4
224_1_Moves_252.png, 
224_1_Moves_253.png, 
224_1_Moves_254.png, 
224_1_Moves_255.png,K
224_1_Moves_256.png,f
224_1_Moves_257.png,7
224_1_Moves_258.png, 
224_1_Moves_259.png, 
224_1_Moves_260.png,a
224_1_Moves_261.png,5
224_1_Moves_262.png, 
224_1_Moves_263.png, 
224_1_Moves_264.png, 
224_1_Moves_265.png,b
224_1_Moves_266.png,x
224_1_Moves_267.png,a
224_1_Moves_268.png,5
224_1_Moves_269.png, 
224_1_Moves_270.png,b
224_1_Moves_271.png,5
224_1_Moves_272.png, 
224_1_Moves_273.png, 
224_1_Moves_274.png, 
224_1_Moves_275.png,T
224_1_Moves_276.png,h
224_1_Moves_277.png,8
224_1_Moves_278.png, 
224_1_Moves_279.png, 
224_1_Moves_280.png,T
224_1_Moves_281.png,x
224_1_Moves_282.png,a
224_1_Moves_283.png,5
224_1_Moves_284.png, 
224_1_Moves_285.png,a
224_1_Moves_286.png,x
224_1_Moves_287.png,b
224_1_Moves_288.png,5
224_1_Moves_289.png, 
224_1_Moves_290.png,S
224_1_Moves_291.png,x
224_1_Moves_292.png,b
224_1_Moves_293.png,5
224_1_Moves_294.png, 
224_1_Moves_295.png,D
224_1_Moves_296.png,d
224_1_Moves_297.png,8
224_1_Moves_298.png, 
224_1_Moves_299.png, 
224_1_Moves_300.png,T
224_1_Moves_301.png,a
224_1_Moves_302.png,7
224_1_Moves_303.png, 
224_1_Moves_304.png, 
224_1_Moves_305.png,L
224_1_Moves_306.png,b
224_1_Moves_307.png,7
224_1_Moves_308.png, 
224_1_Moves_309.png, 
224_1_Moves_310.png,D
224_1_Moves_311.png,a
224_1_Moves_312.png,5
224_1_Moves_313.png, 
224_1_Moves_314.png, 
224_1_Moves_315.png,T
224_1_Moves_316.png,a
224_1_Moves_317.png,8
224_1_Moves_318.png, 
224_1_Moves_319.png, 
224_1_Moves_320.png,T
224_1_Moves_321.png,a
224_1_Moves_322.png,1
224_1_Moves_323.png, 
224_1_Moves_324.png, 
224_1_Moves_325.png,D
224_1_Moves_326.png,b
224_1_Moves_327.png,8
224_1_Moves_328.png, 
224_1_Moves_329.png, 
224_1_Moves_330.png,D
224_1_Moves_331.png,x
224_1_Moves_332.png,c
224_1_Moves_333.png,7
224_1_Moves_334.png, 
224_1_Moves_335.png,D
224_1_Moves_336.png,x
224_1_Moves_337.png,c
224_1_Moves_338.png,7
224_1_Moves_339.png, 
224_1_Moves_340.png,S
224_1_Moves_341.png,x
224_1_Moves_342.png,c
224_1_Moves_343.png,7
224_1_Moves_344.png, 
224_1_Moves_345.png,T
224_1_Moves_346.png,x
224_1_Moves_347.png,a
224_1_Moves_348.png,7
224_1_Moves_349.png, 
224_1_Moves_350.png,T
224_1_Moves_351.png,x
224_1_Moves_352.png,a
224_1_Moves_353.png,7
224_1_Moves_354.png, 
224_1_Moves_355.png,T
224_1_Moves_356.png,b
224_1_Moves_357.png,8
224_1_Moves_358.png, 
224_1_Moves_359.png, 
224_1_Moves_360.png,c
224_1_Moves_361.png,5
224_1_Moves_362.png, 
224_1_Moves_363.png, 
224_1_Moves_364.png, 
224_1_Moves_365.png,d
224_1_Moves_366.png,x
224_1_Moves_367.png,c
224_1_Moves_368.png,5
224_1_Moves_369.png, 
224_1_Moves_370.png,S
224_1_Moves_371.png,a
224_1_Moves_372.png,6
224_1_Moves_373.png, 
224_1_Moves_374.png, 
224_1_Moves_375.png,L
224_1_Moves_376.png,x
224_1_Moves_377.png,a
224_1_Moves_378.png,6
224_1_Moves_379.png, 
224_1_Moves_380.png,T
224_1_Moves_381.png,x
224_1_Moves_382.png,d
224_1_Moves_383.png,7
224_1_Moves_384.png,+
224_1_Moves_385.png,K
224_1_Moves_386.png,g
224_1_Moves_387.png,8
224_1_Moves_388.png, 
224_1_Moves_389.png, 
224_1_Moves_390.png,L
224_1_Moves_391.png,x
224_1_Moves_392.png,a
224_1_Moves_393.png,6
224_1_Moves_394.png, 
224_1_Moves_395.png, 
224_1_Moves_396.png, 
224_1_Moves_397.png, 
224_1_Moves_398.png, 
224_1_Moves_399.png, 
224_1_Moves_400.png, 
224_1_Moves_401.png, 
224_1_Moves_402.png, 
224_1_Moves_403.png, 
224_1_Moves_404.png, 
224_1_Moves_405.png, 
224_1_Moves_406.png, 
224_1_Moves_407.png, 
224_1_Moves_408.png, 
224_1_Moves_409.png, 
224_1_Moves_410.png, 
224_1_Moves_411.png, 
224_1_Moves_412.png, 
224_1_Moves_413.png, 
224_1_Moves_414.png, 
224_1_Moves_415.png, 
224_1_Moves_416.png, 
224_1_Moves_417.png, 
224_1_Moves_418.png, 
224_1_Moves_419.png, 
224_1_Moves_420.png, 
224_1_Moves_421.png, 
224_1_Moves_422.png, 
224_1_Moves_423.png, 
224_1_Moves_424.png, 
224_1_Moves_425.png, 
224_1_Moves_426.png, 
224_1_Moves_427.png, 
224_1_Moves_428.png, 
224_1_Moves_429.png, 
224_1_Moves_430.png, 
224_1_Moves_431.png, 
224_1_Moves_432.png, 
224_1_Moves_433.png, 
224_1_Moves_434.png, 
224_1_Moves_435.png, 
224_1_Moves_436.png, 
224_1_Moves_437.png, 
224_1_Moves_438.png, 
224_1_Moves_439.png, 
224_1_Moves_440.png, 
224_1_Moves_441.png, 
224_1_Moves_442.png, 
224_1_Moves_443.png, 
224_1_Moves_444.png, 
224_1_Moves_445.png, 
224_1_Moves_446.png, 
224_1_Moves_447.png, 
224_1_Moves_448.png, 
224_1_Moves_449.png, 
224_1_Moves_450.png, 
224_1_Moves_451.png, 
224_1_Moves_452.png, 
224_1_Moves_453.png, 
224_1_Moves_454.png, 
224_1_Moves_455.png, 
224_1_Moves_456.png, 
224_1_Moves_457.png, 
224_1_Moves_458.png, 
224_1_Moves_459.png, 
224_1_Moves_460.png, 
224_1_Moves_461.png, 
224_1_Moves_462.png, 
224_1_Moves_463.png, 
224_1_Moves_464.png, 
224_1_Moves_465.png, 
224_1_Moves_466.png, 
224_1_Moves_467.png, 
224_1_Moves_468.png, 
224_1_Moves_469.png, 
224_1_Moves_470.png, 
224_1_Moves_471.png, 
224_1_Moves_472.png, 
224_1_Moves_473.png, 
224_1_Moves_474.png, 
224_1_Moves_475.png, 
224_1_Moves_476.png, 
224_1_Moves_477.png, 
224_1_Moves_478.png, 
224_1_Moves_479.png, 
224_1_Moves_480.png, 
224_1_Moves_481.png, 
224_1_Moves_482.png, 
224_1_Moves_483.png, 
224_1_Moves_484.png, 
224_1_Moves_485.png, 
224_1_Moves_486.png, 
224_1_Moves_487.png, 
224_1_Moves_488.png, 
224_1_Moves_489.png, 
225_1_Event_1.png,H
225_1_Event_2.png,e
225_1_Event_3.png,r
225_1_Event_4.png,b
225_1_Event_5.png,s
225_1_Event_6.png,t
225_1_Event_7.png,o
225_1_Event_8.png,p
225_1_Event_9.png, 
225_1_Event_10.png, 
225_1_Event_11.png, 
225_1_Event_12.png, 
225_1_Event_13.png, 
225_1_Event_14.png, 
225_1_Event_15.png, 
225_1_Result_16.png,0
225_1_Result_17.png,0
225_1_Round_18.png,3
225_1_Round_19.png,3
225_1_Board_20.png,2
225_1_Board_21.png,9
225_1_Date_22.png,1
225_1_Date_23.png,1
225_1_Date_24.png,0
225_1_Date_25.png,8
225_1_Date_26.png,2
225_1_Date_27.png,0
225_1_Date_28.png,0
225_1_Date_29.png,8
225_1_White_30.png,W
225_1_White_31.png,a
225_1_White_32.png,n
225_1_White_33.png,g
225_1_White_34.png, 
225_1_White_35.png, 
225_1_White_36.png, 
225_1_White_37.png, 
225_1_White_38.png, 
225_1_White_39.png, 
225_1_White_40.png,Y
225_1_White_41.png,u
225_1_White_42.png,e
225_1_White_43.png, 
225_1_White_44.png, 
225_1_White_45.png, 
225_1_White_46.png, 
225_1_White_47.png, 
225_1_White_48.png, 
225_1_White_49.png, 
225_1_Black_50.png,A
225_1_Black_51.png,l
225_1_Black_52.png,e
225_1_Black_53.png,x
225_1_Black_54.png,e
225_1_Black_55.png,i
225_1_Black_56.png, 
225_1_Black_57.png, 
225_1_Black_58.png, 
225_1_Black_59.png, 
225_1_Black_60.png,S
225_1_Black_61.png,h
225_1_Black_62.png,i
225_1_Black_63.png,r
225_1_Black_64.png,o
225_1_Black_65.png,v
225_1_Black_66.png, 
225_1_Black_67.png, 
225_1_Black_68.png, 
225_1_Black_69.png, 
225_1_Opening_70.png,G
225_1_Opening_71.png,r
225_1_Opening_72.png,ü
225_1_Opening_73.png,n
225_1_Opening_74.png,f
225_1_Opening_75.png,e
225_1_Opening_76.png,l
225_1_Opening_77.png,d
225_1_Opening_78.png,-
225_1_Opening_79.png,I
225_1_Opening_80.png,n
225_1_Opening_81.png,d
225_1_Opening_82.png,i
225_1_Opening_83.png,s
225_1_Opening_84.png,c
225_1_Opening_85.png,h
225_1_Opening_86.png, 
225_1_Opening_87.png, 
225_1_Opening_88.png, 
225_1_Opening_89.png, 
225_1_Moves_90.png,e
225_1_Moves_91.png,4
225_1_Moves_92.png, 
225_1_Moves_93.png, 
225_1_Moves_94.png, 
225_1_Moves_95.png,S
225_1_Moves_96.png,c
225_1_Moves_97.png,6
225_1_Moves_98.png, 
225_1_Moves_99.png, 
225_1_Moves_100.png,S
225_1_Moves_101.png,f
225_1_Moves_102.png,3
225_1_Moves_103.png, 
225_1_Moves_104.png, 
225_1_Moves_105.png,d
225_1_Moves_106.png,6
225_1_Moves_107.png, 
225_1_Moves_108.png, 
225_1_Moves_109.png, 
225_1_Moves_110.png,d
225_1_Moves_111.png,4
225_1_Moves_112.png, 
225_1_Moves_113.png, 
225_1_Moves_114.png, 
225_1_Moves_115.png,S
225_1_Moves_116.png,f
225_1_Moves_117.png,6
225_1_Moves_118.png, 
225_1_Moves_119.png, 
225_1_Moves_120.png,S
225_1_Moves_121.png,c
225_1_Moves_122.png,3
225_1_Moves_123.png, 
225_1_Moves_124.png, 
225_1_Moves_125.png,g
225_1_Moves_126.png,6
225_1_Moves_127.png, 
225_1_Moves_128.png, 
225_1_Moves_129.png, 
225_1_Moves_130.png,d
225_1_Moves_131.png,5
225_1_Moves_132.png, 
225_1_Moves_133.png, 
225_1_Moves_134.png, 
225_1_Moves_135.png,S
225_1_Moves_136.png,b
225_1_Moves_137.png,8
225_1_Moves_138.png, 
225_1_Moves_139.png, 
225_1_Moves_140.png,L
225_1_Moves_141.png,e
225_1_Moves_142.png,2
225_1_Moves_143.png, 
225_1_Moves_144.png, 
225_1_Moves_145.png,L
225_1_Moves_146.png,g
225_1_Moves_147.png,7
225_1_Moves_148.png, 
225_1_Moves_149.png, 
225_1_Moves_150.png,O
225_1_Moves_151.png,-
225_1_Moves_152.png,O
225_1_Moves_153.png, 
225_1_Moves_154.png, 
225_1_Moves_155.png,O
225_1_Moves_156.png,-
225_1_Moves_157.png,O
225_1_Moves_158.png, 
225_1_Moves_159.png, 
225_1_Moves_160.png,a
225_1_Moves_161.png,4
225_1_Moves_162.png, 
225_1_Moves_163.png, 
225_1_Moves_164.png, 
225_1_Moves_165.png,L
225_1_Moves_166.png,g
225_1_Moves_167.png,4
225_1_Moves_168.png, 
225_1_Moves_169.png, 
225_1_Moves_170.png,h
